,DI,RTE,CO,PM,CS,LEG,YR,AM_DIR,AM_WAY_PHV,AM_K_FACTOR_AMT,AM_D_FACTOR_AMT,AM_KD_FACTOR,AM_HOUR,AM_DAY,AM_MONTH,PM_DIR,PM_WAY_PHV,PM_K_FACTOR_AMT,PM_D_FACTOR_AMT,PM_KD_FACTOR,PM_HOUR,PM_DAY,PM_MONTH
386,10,49,TUO,20.4,167,A,17,S,285,9.2,64.48,5.93,9,THU,OCT,N,280,9.37,62.22,5.83,16,WED,OCT
387,3,49,ED,24.48,260,B,18,S,369,7.68,73.36,5.63,7,THU,NOV,N,396,9.94,60.83,6.05,17,THU,AUG
388,3,49,ED,28.19,336,O,18,N,178,9.58,54.77,5.25,12,SAT,FEB,S,199,9.56,61.42,5.87,15,FRI,MAY
389,3,49,ED,38.233,207,B,18,N,557,7.95,78.34,6.23,7,MON,AUG,S,581,9.16,70.94,6.5,17,WED,AUG
390,3,49,PLA,2.36,209,A,19,N,753,7.66,70.31,5.38,7,THU,SEP,S,769,5.87,93.67,5.5,16,FRI,AUG
391,3,49,PLA,2.36,208,B,19,N,528,7.36,77.76,5.72,7,WED,MAY,S,574,9.39,66.21,6.22,16,TUE,OCT
392,3,49,PLA,3.78,251,A,19,N,1511,7.94,52.41,4.16,7,TUE,NOV,S,1699,8.39,55.8,4.68,16,THU,NOV
393,3,49,PLA,3.78,250,B,19,S,1447,7.64,54.01,4.12,12,WED,JUN,S,1642,8.31,56.31,4.68,17,TUE,MAR
394,3,49,PLA,6.38,210,B,18,S,1712,7.54,58.01,4.37,11,SAT,OCT,S,1668,8.05,52.9,4.26,14,FRI,OCT
395,3,49,PLA,8.973,200,A,19,S,1594,7.54,65.98,4.98,7,TUE,OCT,N,1796,9.27,60.49,5.61,17,FRI,JUN
396,3,49,PLA,11.373,320,O,18,N,1477,8.51,56.96,4.85,12,SUN,DEC,N,1752,8.75,65.69,5.75,13,SUN,DEC
397,3,49,NEV,0,320,O,18,N,1477,8.51,56.96,4.85,12,SUN,DEC,N,1752,8.75,65.69,5.75,13,SUN,DEC
398,3,49,NEV,2.194,321,B,19,S,1558,8.21,73.84,6.06,7,THU,APR,S,1267,7.58,65.07,4.93,13,THU,DEC
399,3,49,NEV,2.194,322,A,19,S,1084,7.32,62.84,4.6,11,MON,SEP,N,1266,9.18,58.53,5.37,17,TUE,MAY
400,3,49,NEV,10.553,372,B,19,N,1176,8.22,57.68,4.74,8,TUE,APR,S,1306,9.47,55.57,5.27,17,WED,AUG
401,3,49,NEV,10.553,373,A,19,N,1251,8.23,60,4.94,8,WED,MAY,S,1346,9.32,56.99,5.31,17,TUE,JUN
402,3,49,NEV,15.81,214,A,18,S,387,8.88,62.32,5.53,8,TUE,FEB,N,369,9.02,58.48,5.27,17,WED,NOV
403,3,49,NEV,32.637,324,O,18,S,126,12.38,57.27,7.09,12,SUN,AUG,S,138,12.61,61.61,7.77,13,SUN,AUG
404,3,49,YUB,0,324,O,18,S,126,12.38,57.27,7.09,12,SUN,AUG,S,138,12.61,61.61,7.77,13,SUN,AUG
405,3,49,SIE,47.44,217,B,18,S,50,20.12,75.76,15.24,11,FRI,AUG,N,49,17.99,83.05,14.94,14,SAT,NOV
406,2,49,PLU,7.5,121,B,19,N,63,9.42,58.33,5.49,12,SUN,MAY,S,83,9.94,72.81,7.24,13,SUN,NOV
407,3,50,YOL,0.35,409,A,19,E,3716,6.78,60.08,4.08,7,TUE,SEP,W,3433,7.31,51.5,3.76,16,TUE,MAR
408,3,50,YOL,2.477,410,B,19,W,7562,9.04,66.69,6.03,7,FRI,DEC,W,7250,8.67,66.66,5.78,15,TUE,NOV
409,3,50,SAC,2.43,422,B,19,E,10048,7.18,51.42,3.69,7,TUE,OCT,W,9368,6.66,51.71,3.44,15,FRI,FEB
410,3,50,SAC,2.131,225,B,19,E,9328,8.03,50.31,4.04,7,WED,FEB,E,9433,6.39,63.91,4.08,14,SUN,AUG
411,3,50,SAC,3.674,228,A,19,W,8271,8.18,52.04,4.25,7,THU,MAY,E,7950,7.81,52.36,4.09,16,WED,DEC
412,3,50,SAC,5.336,230,A,19,E,8160,8.56,53.09,4.54,7,TUE,FEB,W,8104,8.55,52.78,4.51,16,WED,JUL
413,3,50,SAC,7.746,232,A,19,E,8242,8.38,51.29,4.3,7,WED,JUL,E,8484,8.6,51.44,4.42,16,THU,MAY
414,3,50,SAC,10.919,234,A,19,W,7118,8.53,57.49,4.9,7,WED,SEP,E,6984,8.52,56.47,4.81,16,THU,JUN
415,3,50,SAC,17.008,313,A,19,W,4849,8.51,56.91,4.84,7,TUE,JAN,E,4868,8.62,56.37,4.86,16,THU,JAN
416,3,50,ED,8.564,245,B,18,W,3065,7.12,60.63,4.32,7,THU,APR,E,3582,8.84,57.03,5.04,15,FRI,APR
417,3,50,ED,18.032,314,A,19,E,2585,9.87,62.23,6.14,12,FRI,OCT,E,2682,9.42,67.66,6.37,16,FRI,JUL
418,3,50,ED,20.741,246,A,18,E,1873,10.39,67.37,7,10,SAT,OCT,W,1845,11.18,61.71,6.9,14,SUN,JUL
419,3,50,ED,31.299,315,A,18,W,1333,18.63,60.81,11.33,11,SUN,JUN,W,1314,16.39,68.12,11.17,15,SUN,JUL
420,3,50,ED,72.71,316,A,18,W,827,11.1,60.02,6.66,12,SUN,OCT,E,805,11.26,57.58,6.48,15,FRI,OCT
421,3,50,ED,78.42,385,A,19,W,1426,9.79,51.97,5.09,12,SAT,AUG,W,1447,10.12,51.02,5.16,13,MON,DEC
422,3,50,ED,78.42,384,B,19,W,1430,8.36,62.26,5.2,10,SUN,OCT,E,1409,10.05,51.01,5.13,14,SAT,JUN
423,3,50,ED,80.439,387,O,19,W,1366,9.12,53.01,4.84,12,SUN,JUN,E,1591,10.88,51.76,5.63,17,FRI,AUG
424,3,51,SAC,1.204,426,B,19,S,5958,6.15,64.22,3.95,7,FRI,SEP,S,5828,6.44,59.99,3.86,16,FRI,SEP
425,3,51,SAC,3.357,430,B,19,S,6225,6.86,52.06,3.57,7,WED,JUL,N,5710,6.46,50.67,3.28,13,MON,SEP
426,3,51,SAC,4.061,432,A,19,S,7493,6.76,64.22,4.34,6,WED,JUN,N,6988,7.03,57.63,4.05,15,WED,JUN
427,3,51,SAC,7.969,433,A,19,S,5395,6.65,59.33,3.94,6,FRI,FEB,N,5866,7.21,59.49,4.29,15,TUE,MAR
428,11,52,SD,0.324,720,A,19,E,7030,10.19,69.61,7.09,12,WED,JAN,E,7936,11.02,72.66,8.01,17,THU,JAN
429,11,52,SD,5.494,725,B,19,W,5860,9.46,61.44,5.81,7,THU,NOV,E,5533,8.77,62.56,5.49,15,WED,OCT
430,11,52,SD,8.713,727,B,19,W,6409,8.45,74.62,6.31,7,WED,MAR,E,5309,8.02,65.13,5.22,15,THU,NOV
431,11,52,SD,8.713,728,A,19,W,5735,8.18,71.73,5.87,7,WED,NOV,E,5492,7.75,72.55,5.62,16,MON,SEP
432,11,52,SD,13.273,729,B,19,W,5023,7.8,67.08,5.23,6,WED,JUL,E,4552,7.55,62.81,4.74,15,TUE,NOV
433,11,52,SD,13.273,730,A,19,W,3983,6.5,72.83,4.74,6,THU,AUG,E,4591,8.13,67.16,5.46,17,TUE,MAY
434,11,52,SD,14.962,732,B,19,W,3984,6.58,71.87,4.73,6,TUE,APR,E,4542,8.26,65.32,5.39,16,THU,OCT
435,11,52,SD,16.735,734,O,19,W,3102,5.72,69.83,4,6,THU,OCT,E,4003,8.61,59.91,5.16,15,TUE,JAN
436,1,53,LAK,5.15,728,A,19,N,409,8.87,52.3,4.64,11,WED,JUL,N,487,8.82,62.68,5.53,18,SUN,APR
437,1,53,LAK,7.413,729,B,18,N,357,8.26,75.64,6.25,12,FRI,JUN,N,396,9.42,73.61,6.93,14,FRI,MAR
438,11,54,SD,1.88,814,A,19,W,7076,7.59,62.98,4.78,7,WED,SEP,E,6087,7.44,55.26,4.11,15,TUE,JAN
439,11,54,SD,4.207,815,B,19,W,6528,7.35,64.03,4.71,7,TUE,OCT,E,5545,7.49,53.39,4,15,TUE,MAY
440,11,54,SD,4.207,816,A,19,W,5971,7.77,60.84,4.73,7,THU,MAY,E,5059,7.8,51.31,4,16,TUE,JUN
441,11,54,SD,4.994,743,A,19,W,5581,8.36,56.81,4.75,7,THU,SEP,W,4845,7.98,51.66,4.12,15,FRI,FEB
442,11,54,SD,12.257,890,B,19,W,931,7.83,54.54,4.27,12,FRI,DEC,W,1180,9.26,58.47,5.42,17,FRI,NOV
443,11,56,SD,0.309,751,A,19,W,5482,8.98,68.87,6.19,7,WED,MAY,E,4624,7.53,69.27,5.22,17,FRI,MAR
444,11,56,SD,0.82,752,A,19,W,5039,8.95,69.2,6.19,7,THU,APR,E,4209,8.42,61.45,5.17,14,FRI,JAN
