year,DISTRICT,ROUTE,COUNTY,PM,DESCRIPTION,BACK_PEAK_HOUR,BACK_PEAK_MADT,BACK_AADT,AHEAD_PEAK_HOUR,AHEAD_PEAK_MADT,AHEAD_AADT
2020,12,5,ORA,37.641,"ANAHEIM, BALL ROAD ",22600,319000,287800,23600,315000,285000
2020,12,5,ORA,38.06,"ANAHEIM, SOUTH ST CONNECTIONS",23600,315000,285000,23600,315000,285000
2020,12,5,ORA,38.915,LINCOLN AVE,23600,315000,285000,22600,310000,274200
2020,12,5,ORA,39.511,"ANAHEIM, EUCLID AVE ",22600,301000,374200,22400,301000,275400
2020,12,5,ORA,40.71,"ANAHEIM, BROOKHURST ST ",22400,301000,275400,21500,297000,273000
2020,12,5,ORA,41.84,BEGIN RIGHT ALIGN,21500,297000,273000,10800,148000,136500
2020,12,5,ORA,42.1,"FULLERTON, JCT. RTE. 91",10800,148000,136500,12500,131000,117250
2020,12,5,ORA,42.1,"FULLERTON, JCT. RTE. 91",8300,115000,105000,7800,118000,107000
2020,12,5,ORA,42.515,END LEFT ALIGN,7800,118000,106700,17200,235000,213400
2020,12,5,ORA,43.133,"BUENA PARK, STANTON AVE CONNECTIONS",17200,235000,213400,17200,235000,213400
2020,12,5,ORA,43.43,JCT. RTE. 39,17400,235000,213400,17100,232000,212100
2020,12,5,ORA,44.26,"BUENA PARK, ARTESIA AVE ",17300,232000,212100,13400,207000,200000
2020,12,5,ORA,44.297,ARTESIA AVE UC (END),13400,207000,200000,13400,207000,200000
2020,7,5,LA,1.21,"SANTA FE SPRINGS, VALLEY VIEW AVE ",9900,172000,160000,9800,170000,158000
2020,7,5,LA,1.684,"SANTA FE SPRINGS, ALONDRA BLVD ",9800,170000,158000,9800,171000,159000
2020,7,5,LA,10.876,"COMMERCE, GARFIELD AVE ",12800,221000,206000,12700,220000,205000
2020,7,5,LA,11.554,"COMMERCE, WASHINGTON BLVD ",12700,220000,205000,13300,231000,215000
2020,7,5,LA,12.8,"COMMERCE, ATLANTIC BLVD ",13300,231000,215000,13200,229000,213000
2020,7,5,LA,13.784,"COMMERCE, JCT. RTE. 710",13200,229000,213000,14200,246000,229000
2020,7,5,LA,14.251,DOWNEY ROAD ,14200,246000,229000,14700,255000,237000
2020,7,5,LA,14.8,DITMAN AVE ,14700,255000,237000,15100,262000,244000
2020,7,5,LA,14.944,INDIANA ST ,15100,262000,244000,15700,272000,253000
2020,7,5,LA,16.474,"LOS ANGELES, JCT. RTE. 60",15700,272000,253000,13600,235000,219000
2020,7,5,LA,2.408,"NORWALK, CARMENITA ROAD ",9800,171000,159000,9900,172000,160000
2020,7,5,LA,3.637,"NORWALK, FIRESTONE BLVD ",9900,172000,160000,10200,176000,164000
2020,7,5,LA,4.22,"NORWALK, NORWALK BLVD/SAN ANTONIO AVE ",10200,176000,164000,10200,177000,165000
2020,7,5,LA,4.411,"NORWALK, SAN ANTONIO DR ",10300,178000,166000,10100,174000,162000
2020,7,5,LA,4.912,"NORWALK, IMPERIAL HIGHWAY ",10200,177000,165000,11200,194000,180000
2020,7,5,LA,6.848,"SANTA FE SPRINGS, JCT. RTE. 605",11200,194000,180000,13300,230000,214000
2020,7,5,LA,8.307,"DOWNEY, LAKEWOOD BLVD ",13300,230000,214000,13600,235000,219000
2020,7,5,LA,8.947,"DOWNEY, PARAMOUNT BLVD ",13600,235000,219000,13600,235000,219000
2020,7,5,LA,9.698,"COMMERCE, SLAUSON AVE ",13600,235000,219000,12800,221000,206000
2020,7,5,LA,17.562,"LOS ANGELES, FOURTH ST ",13600,235000,219000,14000,243000,226000
2020,7,5,LA,18.063,"LOS ANGELES, CESAR CHAVEZ DR ",14000,243000,226000,13300,230000,214000
2020,7,5,LA,18.452,"LOS ANGELES, JCT. RTE. 10",13300,230000,214000,13600,235000,219000
2020,7,5,LA,19.196,"LOS ANGELES, MAIN ST ",13600,235000,219000,13400,232000,216000
2020,7,5,LA,19.725,"LOS ANGELES, NORTH BROADWAY ",13400,232000,216000,12800,221000,206000
2020,7,5,LA,20.444,"LOS ANGELES, JCT. RTE. 110",12800,221000,206000,16500,285000,265000
2020,7,5,LA,21.83,"LOS ANGELES, STADIUM WAY ",16500,285000,265000,16200,281000,261000
2020,7,5,LA,22.548,"LOS ANGELES, JCT. RTE. 2",16200,281000,261000,13600,235000,219000
2020,7,5,LA,23.655,"LOS ANGELES, GLENDALE BLVD ",13600,235000,219000,13000,226000,210000
2020,7,5,LA,24.33,"LOS ANGELES, LOS FELIZ BLVD/GRIFFITH PARK DR ",13000,226000,210000,14400,249000,232000
2020,7,5,LA,25.781,"LOS ANGELES, COLORADO BLVD EXTENSION ",14400,249000,232000,15000,260000,242000
2020,7,5,LA,27.08,"LOS ANGELES, JCT. RTE. 134",15000,260000,242000,13800,239000,222000
2020,7,5,LA,27.837,"GLENDALE, WERN AVE ",13800,239000,222000,13400,232000,216000
2020,7,5,LA,28.426,"BURBANK, ALAMEDA AVE ",13400,232000,216000,13000,226000,210000
2020,7,5,LA,29.16,"BURBANK, OLIVE AVE ",13000,226000,210000,12500,217000,202000
2020,7,5,LA,29.777,"BURBANK, BURBANK BLVD ",12500,217000,202000,11900,205000,191000
2020,7,5,LA,30.61,"BURBANK, VICTORY BLVD/LINCOLN ST ",11900,205000,191000,11200,194000,180000
2020,7,5,LA,31.234,"BURBANK, BUENA VISTA ST ",11200,194000,180000,11300,196000,182000
2020,7,5,LA,32.35,"LOS ANGELES, HOLLYWOOD WAY ",11300,196000,182000,11900,206000,192000
2020,7,5,LA,33.281,"LOS ANGELES, ROSCOE BLVD ",11900,206000,192000,11200,195000,181000
2020,7,5,LA,33.678,"LOS ANGELES, SUNLAND BLVD ",11200,195000,181000,11400,198000,184000
2020,7,5,LA,34.275,"LOS ANGELES, PENROSE ST ",11400,198000,184000,11200,195000,181000
2020,7,5,LA,34.989,"LOS ANGELES, LANKERSHIM BLVD ",11200,195000,181000,11200,195000,181000
2020,7,5,LA,35.942,"LOS ANGELES, SHELDON ST/LAUREL CANYON BLVD ",11200,195000,181000,11300,196000,182000
2020,7,5,LA,36.358,"LOS ANGELES, JCT. RTE. 170",11300,196000,182000,17000,295000,274000
2020,7,5,LA,37.409,"LOS ANGELES, OSBORNE ST ",17000,295000,274000,17900,310000,288000
2020,7,5,LA,37.957,"LOS ANGELES, TERRA BELLA ST ",17900,310000,288000,17400,301000,280000
2020,7,5,LA,38.502,"LOS ANGELES, VAN NUYS BLVD ",17400,301000,280000,16800,291000,271000
2020,7,5,LA,39.361,"LOS ANGELES, JCT. RTE. 118",16800,291000,271000,11400,198000,184000
2020,7,5,LA,39.98,"LOS ANGELES, BRAND BLVD ",11400,198000,184000,11000,191000,178000
2020,7,5,LA,40.241,"LOS ANGELES, SAN FERNANDO MISSION BLVD",11000,191000,178000,10900,188000,175000
2020,7,5,LA,41.597,"LOS ANGELES, JCT. RTE. 405",10900,188000,175000,17700,306000,285000
2020,7,5,LA,42.645,"LOS ANGELES, ROXFORD ST ",17700,306000,285000,16400,285000,265000
2020,7,5,LA,44.014,"LOS ANGELES, JCT. RTE. 210",16400,285000,265000,16600,288000,268000
2020,7,5,LA,45.734,RTE. 5/14 SEPARATION OVERHEAD,3100,53000,49500,2000,35000,32500
2020,7,5,LA,45.584,JCT. RTE. 14,16600,288000,268000,12000,207000,193000
2020,7,5,LA,49.03,"SANTA CLARITA, CALGROVE BLVD ",12000,207000,193000,11900,206000,192000
2020,7,5,LA,50.326,"SANTA CLARITA, LYONS AVE ",11900,206000,192000,11200,194000,180000
2020,7,5,LA,51.442,"SANTA CLARITA, MC BEAN PARKWAY ",11200,194000,180000,10500,183000,170000
2020,7,5,LA,52.465,"SANTA CLARITA, VALENCIA BLVD ",10500,183000,170000,9200,160000,149000
2020,7,5,LA,53.565,"SANTA CLARITA, SOUTH JCT. RTE. 126",9200,160000,149000,8400,145000,135000
2020,7,5,LA,54.161,"SANTA CLARITA, RYE CANYON ROAD ",8400,145000,135000,7900,137000,127000
2020,7,5,LA,55.48,"SANTA CLARITA, NORTH JCT. RTE. 126",7900,137000,127000,6900,119000,111000
2020,7,5,LA,56.602,HASLEY CANYON ROAD ,6700,116000,108000,5500,96000,89000
2020,7,5,LA,59.007,PARKER ROAD ,5500,96000,89000,4400,76000,71000
2020,7,5,LA,59.492,LAKE HUGHES ROAD ,4400,76000,71000,4250,73000,68000
2020,7,5,LA,65.967,TEMPLIN HIGHWAY ,4250,73000,68000,4200,73000,68000
2020,7,5,LA,74.45,VISTA DEL LAGO ROAD ,4200,73000,68000,4200,73000,68000
2020,7,5,LA,77.958,SMOKEY BEAR ROAD ,4200,73000,68000,4050,71000,66000
2020,7,5,LA,81.487,SOUTH JCT. RTE. 138,4050,71000,66000,4000,70000,65000
2020,7,5,LA,81.757,QUAIL LAKE ROAD ,4000,70000,65000,4000,70000,65000
2020,7,5,LA,82.103,NORTH JCT. RTE. 138,4000,70000,65000,4250,73000,68000
2020,7,5,LA,85.801,GORMAN ROAD ,4250,73000,68000,4300,74000,69000
2020,7,5,LA,88.566,FRAZIER MOUNTAIN PARK ROAD ,4300,74000,69000,4400,76000,71000
2020,6,5,KER,1.612,LEBEC ROAD ,9900,92000,84000,9900,92000,84000
2020,6,5,KER,5.02,FORT TEJON/DIGIER ROADS ,9800,92000,83000,9800,92000,83000
2020,6,5,KER,10.153,GRAPEVINE ,4850,47000,40500,4850,47000,40500
2020,6,5,KER,10.153,GRAPEVINE ,4850,47000,40500,4850,47000,40500
2020,6,5,KER,13.523,WHEELER RIDGE ROAD,9600,92000,81000,9000,86000,76000
2020,6,5,KER,15.858,JCT. RTE. 99 NORTH,2150,19800,18200,2150,19900,18200
