year,DISTRICT,RTE,CNTY,PM,DESCRIPTION,BACK_PEAK_HOUR,BACK_PEAK_MADT,BACK_AADT,AHEAD_PEAK_HOUR,AHEAD_PEAK_MADT,AHEAD_AADT
2019,5,101,SLO,27.501,"SAN LUIS OBISPO, MADONNA ROAD",5800,69000,64100,7000,79000,74200
2019,5,101,SLO,28.088,"SAN LUIS OBISPO, JCT. RTE. 227",7500,84000,78700,6700,75000,70700
2019,5,101,SLO,29.067,"SAN LUIS OBISPO, JCT. RTE. 1 NORTH",5900,66000,62100,5100,57000,53400
2019,5,101,SLO,29.375,"SAN LUIS OBISPO, CALIFORNIA BOULEVARD ",5100,57000,53400,4900,55000,51400
2019,5,101,SLO,29.767,"SAN LUIS OBISPO, GRAND AVENUE ",4900,55000,51400,4300,48000,45100
2019,5,101,SLO,29.985,"SAN LUIS OBISPO, BUENA VISTA ",4300,48000,45100,5100,56000,51100
2019,5,101,SLO,30.36,"SAN LUIS OBISPO, NORTH CITY LIMITS",5100,56000,51400,5200,57000,52100
2019,5,101,SLO,37.863,JCT. RTE. 58 EAST,7800,54000,50800,7400,52000,48400
2019,5,101,SLO,42.268,SANTA BARBARA ROAD ,7400,52000,48400,7900,56000,51700
2019,5,101,SLO,44.008,SANTA ROSA ROAD ,7700,55000,50700,8300,59000,54600
2019,5,101,SLO,44.841,CURBARIL AVENUE ,8300,59000,54600,9000,64000,59000
2019,5,101,SLO,45.572,"ATASCADERO, JCT. RTE. 41",9000,64000,59000,10000,71000,65900
2019,5,101,SLO,45.957,TRAFFIC WAY ,10000,71000,65900,10000,71000,65700
2019,5,101,SLO,46.867,SAN ANSELMO ROAD ,10000,71000,65700,9700,69000,63600
2019,5,101,SLO,48.331,DEL RIO ROAD ,9700,69000,63600,9900,70000,65000
2019,5,101,SLO,49.319,SAN RAMON ROAD ,10600,74000,66900,10200,73000,66900
2019,5,101,SLO,50.644,VINEYARD DRIVE ,10200,73000,66900,9100,65000,60100
2019,5,101,SLO,51.447,LAS TABLAS AVENUE ,9100,65000,60100,9100,65000,59800
2019,5,101,SLO,52.44,"TEMPLETON, MAIN STREET",9100,65000,59800,5700,66000,55100
2019,5,101,SLO,54.116,JCT. RTE. 46 WEST,6000,66000,55100,7400,82000,67700
2019,5,101,SLO,55.674,SOUTH PASO ROBLES ,7400,82000,67700,4600,51000,42100
2019,5,101,SLO,56.88,"PASO ROBLES, 13TH STREET ",3800,41500,39600,4300,47000,39000
2019,5,101,SLO,57.92,"PASO ROBLES, JCT. RTE. 46 EAST",4300,47000,39000,2400,27500,24900
2019,5,101,SLO,58.762,"PASO ROBLES, NORTH PASO ROBLES ",2900,31000,25500,3000,31500,25800
2019,5,101,SLO,60.98,HUEY-EXLINE ROAD,2900,29500,26700,3300,34000,26500
2019,5,101,SLO,63.735,SAN MARCOS ROAD,3000,34000,24000,3000,30500,24000
2019,5,101,SLO,65.082,SOUTH SAN MIGUEL ,2700,27500,21600,2600,26500,20600
2019,5,101,SLO,65.557,"SAN MIGUEL, 10TH STREET ",2600,26500,20600,2500,25500,20000
2019,5,101,SLO,67.228,NORTH SAN MIGUEL ,2500,25500,20000,2500,26000,20300
2019,5,101,SLO,67.712,SOUTH CAMP ROBERTS ,2500,26000,20300,2500,26000,20300
2019,5,101,MON,0.836,CAMP ROBERTS ,2700,27000,21200,2700,27000,21200
2019,5,101,MON,2.153,EAST GARRISON ,2700,26500,20900,2700,26500,20900
2019,5,101,MON,7.937,NORTH BRADLEY ,2800,28000,22000,2800,28000,22000
2019,5,101,MON,9.667,JOLON ROAD,2900,24300,22100,2800,30500,21400
2019,5,101,MON,15.465,SAN BERNARDO ,2800,26000,21400,1200,11500,9400
2019,5,101,MON,17.856,LOS LOBOS ,1200,11500,9400,1200,11500,9400
2019,5,101,MON,21.989,SAN ARDO ,820,8800,7500,1600,15500,12700
2019,5,101,MON,29.883,LOCKWOOD SAN LUCAS ROAD ,1600,15500,12700,1600,15500,12700
2019,5,101,MON,32.015,"SAN LUCAS, JCT. RTE. 198",1700,18000,15300,2100,18000,15900
2019,5,101,MON,37.309,WILD HORSE ROAD ,2100,18000,15800,2100,17600,15500
2019,5,101,MON,39.766,"KING CITY, FIRST STREET ",2100,17600,15500,2000,16800,14800
2019,5,101,MON,40.71,"KING CITY, CANAL STREET",2000,16800,14800,1900,20400,15000
2019,5,101,MON,41.178,"KING CITY, BROADWAY ",3600,38500,26700,4800,51000,35200
2019,5,101,MON,41.954,"JOLON ROAD, NORTH JCT.",4800,51000,35200,3700,39000,27200
2019,5,101,MON,41.166,BROADWAY UC,3100,33000,22900,4100,44000,30600
2019,5,101,MON,41.921,"JOLON ROAD, NORTH JUNCTION",4100,44000,30600,4000,48000,27500
2019,5,101,MON,47.694,TEAGUE AVENUE,2800,32000,22300,3000,33000,28800
2019,5,101,MON,52.66,SOUTH GREENFIELD ,3000,32000,28800,3000,32000,28400
2019,5,101,MON,53.359,"GREENFIELD, OAK AVENUE ",3000,32000,28400,3400,36500,32500
2019,5,101,MON,53.861,WALNUT AVENUE ,3400,36500,32500,3600,39000,34700
2019,5,101,MON,54.787,NORTH GREENFIELD ,3600,39000,34700,3800,41000,36800
2019,5,101,MON,60.399,ARROYO SECO ROAD ,3900,41000,36900,4100,43500,38900
2019,5,101,MON,61.583,JCT. RTE. 146 EAST,4100,43500,38900,3700,39500,35500
2019,5,101,MON,62.696,NORTH SOLEDAD ,3700,39500,35500,5000,53000,47600
2019,5,101,MON,64.63,CAMPHORA ,5000,53000,47600,4800,52000,46300
2019,5,101,MON,66.398,SOLEDAD PRISON,4500,54000,46300,4800,57000,49400
2019,5,101,MON,69.372,GLORIA ROAD ,4800,57000,49400,4600,55000,47800
2019,5,101,MON,70.859,JOHNSON CANYON ROAD/ 5TH STREET ,4600,55000,47800,5000,59000,51600
2019,5,101,MON,72.605,NORTH GONZALES,5000,59000,51600,5700,68000,58900
2019,5,101,MON,76.973,MAIN STREET ,5700,68000,58900,6000,70000,61400
2019,5,101,MON,82.469,SPENCE ,6000,70000,61400,4700,55000,48300
2019,5,101,MON,85.624,"SALINAS, AIRPORT BOULEVARD",4700,55000,48700,5200,61000,53100
2019,5,101,MON,86.123,"SALINAS, SANBORN ROAD ",5200,61000,53100,5700,68000,59000
2019,5,101,MON,86.815,"SALINAS, JCT. RTE. 68",6300,75000,64700,7000,83000,72100
2019,5,101,MON,87.297,"SALINAS, EAST MARKET STREET ",7000,83000,72100,7500,89000,77600
2019,5,101,MON,88.244,"SALINAS, JCT. RTE. 183",7500,89000,77600,6400,77000,72300
2019,5,101,MON,89.265,WEST LAUREL DRIVE ,7000,85000,72300,4500,54000,45900
2019,5,101,MON,91.012,BORONDA ROAD ,4500,54000,45900,4100,50000,42500
2019,5,101,MON,91.9,"SALINAS, ESPINOSA/RUSSELL ROADS",4100,50000,42500,2100,24900,21200
2019,5,101,MON,95.437,"PRUNEDALE JUNCTION, JCT. RTE. 156 WEST",2100,24900,21200,4400,53000,45300
2019,5,101,MON,96.14,SAN MIGUEL CANYON ROAD,4100,56000,47200,3200,39000,33000
2019,5,101,MON,100.393,DUNBARTON ROAD,3200,39000,33000,4900,60000,50900
2019,5,101,SBT,2.998,JCT. RTE. 156 EAST,4300,52000,47000,3500,44500,38100
2019,5,101,SBT,3.049,N JCT. RTE. 156,4500,52000,48400,4200,52000,41700
2019,5,101,SBT,4.898,JCT. RTE. 129 WEST,5200,56000,51700,6500,72000,63700
2019,5,101,SBT,6.485,LOMERIAS ,6500,72000,63700,5000,54000,49000
2019,4,101,SCL,3.16,JCT. RTE. 25 EAST,5200,68000,61000,6100,89000,88000
2019,4,101,SCL,4.942,MONTEREY ROAD ,6100,89000,88000,5900,96000,87000
2019,4,101,SCL,6.08,"GILROY, JCT. RTE. 152 EAST",5900,96000,87000,8300,116000,109000
2019,4,101,SCL,7.532,"GILROY, NORTH JCT. RTE. 152 WEST",8300,116000,109000,8800,122000,114000
2019,4,101,SCL,10.27,MASTEN AVENUE,8800,122000,114000,12400,150000,142000
2019,4,101,SCL,12.46,SAN MARTIN,12400,150000,142000,9900,144000,136000
2019,4,101,SCL,15.069,TENNANT AVENUE,9900,144000,136000,9500,137000,130000
2019,4,101,SCL,16.006,EAST DUNNE AVENUE,9500,137000,130000,10000,144000,136000
2019,4,101,SCL,17.82,"MORGAN HILL, COCHRANE ROAD",10000,144000,136000,10500,150000,148000
2019,4,101,SCL,26.78,"SAN JOSE, JCT. RTE. 85",10800,155000,152000,8700,146000,140000
2019,4,101,SCL,28.609,"SAN JOSE, JCT. RTE. 82 NORTH",8700,146000,140000,10900,173000,170000
2019,4,101,SCL,30.097,HELLYER AVENUE ,10900,173000,170000,11700,186000,183000
2019,4,101,SCL,31.695,"SAN JOSE, CAPITOL EXPRESSWAY ",10900,173000,170000,14400,232000,228000
2019,4,101,SCL,33.034,"SAN JOSE, TULLY ROAD ",14400,232000,228000,16800,274000,270000
2019,4,101,SCL,34.87,"SAN JOSE, JCT. RTE. 280 WEST, JCT. RTE. 680 NORTH",16800,274000,270000,15300,229000,218000
2019,4,101,SCL,35.759,"SAN JOSE, JCT. RTE. 130 EAST",15300,229000,218000,13000,190000,181000
2019,4,101,SCL,36.144,"SAN JOSE, MC KEE ROAD",13000,190000,181000,13600,213000,202000
2019,4,101,SCL,37.726,"SAN JOSE, OAKLAND ROAD",13600,213000,202000,14000,205000,194000
2019,4,101,SCL,38.3,"SAN JOSE, JCT. RTE. 880",14000,205000,194000,10600,155000,148000
2019,4,101,SCL,38.8,"SAN JOSE, NORTH FOURTH STREET CONNECTIONS",10600,155000,148000,10000,146000,140000
2019,4,101,SCL,39.285,"SAN JOSE, NORTH FIRST STREET ",10000,146000,140000,10100,152000,149000
2019,4,101,SCL,39.925,JCT. RTE. 87,10100,152000,149000,13100,196000,186000
2019,4,101,SCL,40.701,"SAN JOSE, DE LA CRUZ BOULEVARD/TRIMBLE ROAD ",13100,196000,186000,13800,205000,197000
2019,4,101,SCL,41.978,SAN TOMAS EXPRESSWAY ,13800,205000,197000,14200,210000,202000
2019,4,101,SCL,42.734,GREAT AMERICA PARKWAY/ BOWERS AVENUE ,14200,210000,202000,13400,199000,194000
2019,4,101,SCL,43.85,"SUNNYVALE, LAWRENCE EXPRESSWAY",13400,199000,194000,13000,192000,189000
2019,4,101,SCL,44.831,"SUNNYVALE, FAIR OAKS AVENUE ",13000,192000,189000,12600,181000,178000
2019,4,101,SCL,45.684,"SUNNYVALE, MATILDA AVENUE ",12600,181000,178000,11600,174000,168000
2019,4,101,SCL,46.134,"SUNNYVALE, JCT. RTE. 237",11600,174000,168000,13500,194000,188000
2019,4,101,SCL,47.014,"SUNNYVALE, MOFFETT FIELD /ELLIS STREET",13500,194000,188000,13500,195000,188000
2019,4,101,SCL,47.891,"MOUNTAIN VIEW, MOFFETT BOULEVARD ",13500,195000,188000,13400,193000,186000
2019,4,101,SCL,48.103,"MOUNTAIN VIEW, JCT. RTE. 85 SOUTH",13400,193000,186000,18000,253000,227000
2019,4,101,SCL,48.974,"MOUNTAIN VIEW, MIDDLEFIELD ROAD ",18000,253000,227000,15800,221000,220000
2019,4,101,SCL,49.611,"MOUNTAIN VIEW, RENGSTORFF AVENUE ",15800,221000,220000,15000,209000,206000
2019,4,101,SCL,50.323,"PALO ALTO, SAN ANTONIO ROAD ",15000,209000,206000,16100,226000,222000
2019,4,101,SCL,52.17,EMBARCADERO ROAD/OREGON AVENUE ,16100,226000,222000,15800,222000,218000
2019,4,101,SM,0.89,"EAST PALO ALTO, UNIVERSITY AVENUE",15800,222000,218000,15500,218000,213000
2019,4,101,SM,1.869,JCT. RTE. 114,15500,218000,213000,14600,204000,203000
2019,4,101,SM,3.592,"MENLO PARK, MARSH ROAD ",14600,204000,203000,16000,224000,218000
2019,4,101,SM,5.385,"REDWOOD CITY, JCT. RTE. 84",16000,224000,218000,15600,219000,213000
2019,4,101,SM,6.623,"REDWOOD CITY, WHIPPLE AVENUE",15600,219000,213000,15800,226000,220000
2019,4,101,SM,8.401,HOLLY STREET ,15800,226000,220000,16600,234000,233000
2019,4,101,SM,9.552,"BELMONT, RALSTON AVENUE ",16600,234000,233000,17700,249000,246000
2019,4,101,SM,11.147,"SAN MATEO, EAST HILLSDALE BOULEVARD ",17700,249000,246000,17500,246000,245000
2019,4,101,SM,11.895,"SAN MATEO, JCT. RTE. 92",17500,246000,245000,17000,275000,267000
2019,4,101,SM,12.69,"SAN MATEO, KEHOE AVENUE CONNECTION",17000,275000,267000,16900,273000,264000
2019,4,101,SM,13.461,"SAN MATEO, THIRD AVENUE",16900,273000,264000,16600,268000,262000
2019,4,101,SM,14.33,"SAN MATEO, POPLAR/DORE AVENUE CONNECTIONS",16600,268000,262000,16100,281000,272000
2019,4,101,SM,14.69,"SAN MATEO, PENINSULA AVENUE ",16100,281000,272000,17800,280000,271000
2019,4,101,SM,16.575,"BURLINGAME, BROADWAY",17900,275000,272000,16100,263000,254000
2019,4,101,SM,17.947,"MILLBRAE, MILLBRAE AVENUE",16100,263000,254000,15900,258000,250000
2019,4,101,SM,19.12,SAN FRANCISCO AIRPORT ,15900,258000,250000,15500,267000,256000
2019,4,101,SM,20.719,"SOUTH SAN FRANCISCO, JCT. RTE. 380 WEST",15500,267000,256000,15800,264000,254000
2019,4,101,SM,21.691,SB OFF TO PRODUCE/AIRPORT,15800,264000,254000,14500,229000,222000
2019,4,101,SM,21.915,"SOUTH SAN FRANCISCO, GRAND AVENUE ",14500,229000,222000,15000,235000,230000
2019,4,101,SM,22.713,"SOUTH SAN FRANCISCO, OYSTER POINT BOULEVARD",15000,235000,230000,14300,224000,219000
2019,4,101,SM,23.393,"S SAN FRANCISCO, OLD BAYSHORE CONNECT",14300,224000,219000,14900,220000,213000
2019,4,101,SM,25.7,"BRISBANE, CANDLESTICK PARK CONNECTIONS",15100,222000,215000,14500,223000,219000
2019,4,101,SF,0.774,"SAN FRANCISCO, THIRD STREET",14500,223000,219000,15700,248000,241000
2019,4,101,SF,1.108,"SAN FRANCISCO, PAUL AVENUE CONNECTION",15700,248000,241000,17600,258000,251000
2019,4,101,SF,1.976,"SAN FRANCISCO, JCT. RTE. 280",17600,258000,251000,17400,257000,249000
2019,4,101,SF,2.92,"SAN FRANCISCO, ARMY STREET",17400,257000,249000,16500,231000,226000
2019,4,101,SF,4.1,"SAN FRANCISCO, VERMONT STREET CONNECTION",16500,231000,226000,15800,222000,218000
2019,4,101,SF,4.86,MARKET ST,3400,48000,47300,3200,45500,44800
2019,4,101,SF,5.26,"SAN FRANCISCO, ON VAN NESS AVE AT GOLDEN GATE AVE",3200,45000,44300,3300,47000,46300
2019,4,101,SF,5.352,"SAN FRANCISCO, TURK STREET",3300,47000,46300,3400,46500,45300
2019,4,101,SF,5.94,"SAN FRANCISCO, CALIFORNIA STREET",3350,45500,44300,3350,44000,42800
2019,4,101,SF,6.712,"SAN FRANCISCO, LOMBARD STREET",3450,45500,44300,3000,40500,38700
2019,4,101,SF,7.8,"SAN FRANCISCO, BRODERICK STREET",3600,48500,46200,3800,51000,48700
2019,4,101,SF,8.44,"SAN FRANCISCO, MARINA BOULEVARD",3800,51000,48700,7100,89000,83000
2019,4,101,SF,9.4,"SAN FRANCISCO, JCT. RTE. 1",7100,89000,83000,10000,125000,117000
2019,4,101,MRN,0.318,SAUSALITO ROAD,10000,125000,117000,9600,119000,113000
2019,4,101,MRN,1.677,"SAUSALITO, SPENCER AVENUE/ MONTE MAR ",9600,119000,113000,9600,119000,113000
2019,4,101,MRN,2.48,"SAUSALITO, RODEO AVENUE CONNECTION",9600,119000,113000,9500,117000,112000
2019,4,101,MRN,3.334,WALDO UC,9500,117000,112000,11800,144000,138000
2019,4,101,MRN,4.134,JCT. RTE. 1 WEST,11800,144000,138000,12000,149000,140000
2019,4,101,MRN,4.754,STRAWBERRY POINT CONNECTION/FRONTAGE ROAD,12000,149000,140000,11400,141000,133000
2019,4,101,MRN,5.694,JCT. RTE. 131 EAST,11400,141000,133000,14200,174000,168000
2019,4,101,MRN,7.365,"CORTE MADERA, TAMALPAIS DRIVE ",14200,174000,168000,14500,178000,170000
2019,4,101,MRN,7.66,"CORTE MADERA, MADERA BOULEVARD CONNECTION",14500,178000,170000,14600,179000,171000
2019,4,101,MRN,8.25,"CORTE MADERA, LUCKY DRIVE ",14600,179000,171000,15700,194000,183000
2019,4,101,MRN,8.6,"LARKSPUR, SIR FRANCIS DRAKE BOULEVARD",15700,194000,183000,12900,161000,152000
2019,4,101,MRN,9.96,JCT. RTE. 580,12900,161000,152000,17300,216000,202000
2019,4,101,MRN,10.6,"SAN RAFAEL, IRWIN STREET CONNECTION",17300,216000,202000,13100,163000,150000
2019,4,101,MRN,11.25,"SAN RAFAEL, MISSION AVENUE CONNECTION",13100,163000,150000,16900,211000,212000
2019,4,101,MRN,12.19,"SAN RAFAEL, LINCOLN/ VILLA AVENUES ",16900,211000,202000,17500,218000,207000
2019,4,101,MRN,12.694,SAN PEDRO ROAD ,17500,218000,207000,16400,205000,195000
2019,4,101,MRN,13.713,MANUEL FREITAS PARKWAY,16400,205000,195000,15700,196000,186000
2019,4,101,MRN,14.707,LUCAS VALLEY ROAD ,15700,196000,186000,15000,186000,178000
2019,4,101,MRN,15.57,MILLER CREEK ROAD ,15000,186000,178000,14900,185000,174000
2019,4,101,MRN,16.641,HAMILTON FIELD ROAD ,14900,185000,174000,13400,167000,157000
2019,4,101,MRN,18.009,IGNACIO BOULEVARD ,13400,167000,157000,13200,163000,154000
2019,4,101,MRN,19.085,"NOVATO, JCT. RTE. 37 EAST",13200,163000,154000,10800,130000,127000
2019,4,101,MRN,20.19,"NOVATO, ROWLAND AVENUE ",10800,130000,127000,9100,117000,111000
2019,4,101,MRN,21.111,"NOVATO, DE LONG AVENUE ",9100,117000,111000,7800,99000,93000
2019,4,101,MRN,22,ATHERTON AVENUE ,7800,99000,93000,7100,91000,85000
2019,4,101,MRN,26.9,SAN ANTONIO ROAD,7100,91000,85000,7000,89000,84000
2019,4,101,SON,2.232,KASTANIA ROAD,7000,89000,84000,7000,89000,84000
2019,4,101,SON,2.925,SOUTH PETALUMA,7000,89000,84000,6800,83000,82000
2019,4,101,SON,3.664,"PETALUMA, SOUTH JCT. RTE. 116 EAST",6800,83000,82000,7900,103000,98000
2019,4,101,SON,4.76,"PETALUMA, EAST WASHINGTON STREET ",7900,103000,98000,8000,105000,103000
2019,4,101,SON,7.651,"PETALUMA, OLD REDWOOD HIGHWAY",8000,105000,103000,8800,123000,117000
2019,4,101,SON,8.8,PEPPER ROAD CONNECTION,8800,123000,117000,8500,119000,115000
2019,4,101,SON,10.666,RAILROAD AVENUE CONNECTION,8500,119000,115000,8400,118000,114000
2019,4,101,SON,11.995,"COTATI, SIERRA AVENUE ",8400,118000,114000,8000,113000,109000
2019,4,101,SON,12.682,"COTATI, NORTH JCT. RTE. 116",8000,113000,109000,9200,125000,119000
2019,4,101,SON,13.83,"ROHNERT PARK, ROHNERT PARK EXPRESSWAY",9200,125000,119000,9700,131000,125000
2019,4,101,SON,15.018,"ROHNERT PARK, WILFRED AVENUE ",9700,131000,125000,9500,128000,121000
2019,4,101,SON,15.528,SANTA ROSA AVENUE ,9500,128000,121000,9700,131000,122000
2019,4,101,SON,16.538,TODD ROAD ,9700,131000,122000,10000,135000,127000
2019,4,101,SON,18.492,HEARN AVENUE ,10000,135000,127000,11000,148000,139000
2019,4,101,SON,19.004,BAKER AVENUE ,11000,148000,139000,11900,161000,153000
2019,4,101,SON,19.646,"SANTA ROSA, JCT. RTE. 12",11900,161000,153000,10800,144000,135000
2019,4,101,SON,20.095,"SANTA ROSA, FOURTH STREET ",10800,144000,135000,11400,155000,147000
2019,4,101,SON,20.74,"SANTA ROSA, COLLEGE AVENUE",11400,155000,147000,10700,145000,141000
2019,4,101,SON,21.741,"SANTA ROSA, STEELE LANE ",10700,145000,141000,9800,133000,129000
2019,4,101,SON,22.52,BICENTENNIAL WAY ,9800,133000,129000,8300,110000,108000
2019,4,101,SON,22.814,"SANTA ROSA, MENDOCINO AVENUE ",8300,110000,108000,8300,109000,104000
2019,4,101,SON,23.3,HOPPER AVENUE CONNECTIONS,8300,109000,104000,8900,114000,109000
2019,4,101,SON,24.864,RIVER ROAD ,8900,114000,109000,7800,100000,96000
2019,4,101,SON,25.902,FULTON ROAD ,7800,100000,96000,7800,100000,96000
2019,4,101,SON,26.326,AIRPORT BOULEVARD ,7800,100000,96000,7100,91000,91000
2019,4,101,SON,27.618,SHILOH ROAD,7100,91000,91000,6000,78000,74000
2019,4,101,SON,29.347,WINDSOR RIVER ROAD ,6000,78000,74000,5400,65000,61000
2019,4,101,SON,33.476,GRANT AVENUE ,4600,56000,52000,4600,56000,52000
2019,4,101,SON,34.551,SOUTH HEALDSBURG,4600,56000,52000,3300,39000,36000
2019,4,101,SON,34.877,"HEALDSBURG, WESTSIDE ROAD ",3300,39000,36000,3700,44500,40000
2019,4,101,SON,36.274,DRY CREEK ROAD ,3700,44500,40000,3100,34000,31000
2019,4,101,SON,38.558,LYTTON SPRINGS ROAD,3100,34000,31000,2800,32000,29000
2019,4,101,SON,40.027,INDEPENDENCE LANE ,2800,32000,29000,2800,32000,29000
2019,4,101,SON,41.43,SOUTH GEYSERVILLE,2800,32000,29000,2500,27500,25000
2019,4,101,SON,43.373,JCT. RTE. 128 EAST,2500,27500,25000,2400,27000,24000
2019,4,101,SON,47.852,ASTI ,2400,27000,24000,2400,27000,24000
2019,4,101,SON,49.053,DUTCHER CREEK ROAD ,2400,27000,24000,2400,27000,24000
2019,4,101,SON,50.43,SOUTH CLOVERDALE ,2400,27000,24000,2000,23400,20000
2019,4,101,SON,51.616,CITRUS FAIR DRIVE,2000,23400,20000,1600,18100,16000
2019,4,101,SON,54.201,JCT. RTE. 128 WEST,1600,18100,16000,1500,17200,14000
2019,1,101,MEN,9.17,EAST SIDE ROAD,1200,15500,13500,1200,15500,13500
2019,1,101,MEN,10.81,MOUNTAIN HOUSE ROAD,1200,15500,13500,1400,18200,15000
2019,1,101,MEN,10.89,"HOPLAND, JCT. RTE. 175 EAST",1400,17400,14900,1500,18000,16000
2019,1,101,MEN,19.683,EL ROBLE ,1450,17700,15700,1500,18000,16000
2019,1,101,MEN,20.711,ROBINSON ,1550,18000,16000,1600,18000,16600
2019,1,101,MEN,21.59,JCT. RTE. 253 WEST,1600,18000,16600,2000,22000,19700
2019,1,101,MEN,21.8,"UKIAH, JCT. RTE. 222",2000,22000,19700,2000,22000,19700
2019,1,101,MEN,23.45,UKIAH JCT 222 EAST,2000,22000,19700,2200,29500,25400
2019,1,101,MEN,24.062,"UKIAH, GOBBI STREET ",2200,29500,25400,2450,31000,28100
2019,1,101,MEN,24.527,"UKIAH, EAST PERKINS STREET ",2450,31000,28100,3000,39000,32800
2019,1,101,MEN,26.161,NORTH STATE STREET ,3000,39000,32800,3300,40500,30200
2019,1,101,MEN,27.41,LAKE MENDOCINO DRIVE ,3300,40500,30200,3000,34000,28700
2019,1,101,MEN,30.434,MOORE AVENUE ,3000,34000,28700,2700,32500,26700
2019,1,101,MEN,30.833,JCT. RTE. 20 EAST,2700,32500,24000,2400,27500,24000
2019,1,101,MEN,32.626,WEST ROAD ,2300,27500,23700,1750,19700,16900
2019,1,101,MEN,43.787,EB 10-128RL,800,8300,6800,800,8300,7200
2019,1,101,MEN,48.22,EB 10-174,710,6800,5500,970,9900,7900
2019,1,101,MEN,55.38,"LONGVALE ROAD, JCT. RTE. 162 EAST",970,9700,8000,970,9700,8000
2019,1,101,MEN,59.308,JCT RTE 162 EAST,970,9700,8000,800,7500,6500
2019,1,101,MEN,68.78,"LAYTONVILLE, SOUTH",960,9800,8000,960,8900,8000
2019,1,101,MEN,69.49,"LAYTONVILLE, BRANSCOMB ROAD",950,8800,8000,880,9800,8500
2019,1,101,MEN,84.687,JCT. RTE. 271,950,9300,8000,900,9000,7500
2019,1,101,MEN,89.565,SCANDIA ROAD ,900,9000,7500,740,7500,6500
2019,1,101,MEN,91.245,"LEGGETT, JCT. RTE. 1",790,7500,6500,700,7600,5400
2019,1,101,MEN,101.895,JCT. RTE. 271 NORTH,700,7600,5400,720,7200,5400
2019,1,101,MEN,103.818,JCT. RTE. 271,720,7200,5400,800,7700,5600
2019,1,101,HUM,0.076,TEMPORARY JCT. RTE. 271 SOUTH,800,7700,5600,800,7700,5600
2019,1,101,HUM,1.61,RICHARDSON GROVE ,800,7700,5600,800,7700,5600
2019,1,101,HUM,8.6,LAKE BENBOW ,800,7700,5600,1100,9300,7200
2019,1,101,HUM,11.125,"GARBERVILLE, SPROWEL CREEK ROAD",1100,9300,7200,800,9300,7300
2019,1,101,HUM,11.499,REDWOOD DRIVE ,800,9300,7300,800,9300,7300
2019,1,101,HUM,14.313,DEAN CREEK ,800,9300,7300,900,9500,7500
2019,1,101,HUM,17.907,JCT. RTE. 254 NORTHEAST,900,9500,7500,900,9000,6600
2019,1,101,HUM,22.435,FRENCH ROAD ,900,9000,6600,850,8900,6300
2019,1,101,HUM,25.01,SALMON CREEK ROAD ,850,8900,6300,850,9400,6500
2019,1,101,HUM,27.936,JCT. RTE. 254,850,9000,6500,1000,9000,7200
2019,1,101,HUM,33.246,WEOTT,1000,9000,7200,700,8300,6900
2019,1,101,HUM,35.108,JCT. RTE. 254 SOUTH,860,8600,7300,860,8600,7300
2019,1,101,HUM,35.698,SOUTH FORK ROAD,860,8600,7300,1000,10000,7600
2019,1,101,HUM,39.667,REDCREST ,1000,10000,7600,1100,10000,7900
2019,1,101,HUM,43.318,BARKDULL ROAD ,1100,10000,7900,1100,10000,8100
2019,1,101,HUM,45.902,JCT. RTE. 254 SOUTHWEST,1100,10000,8100,1200,12000,9000
2019,1,101,HUM,49.175,SHIVELY ROAD,1200,12000,9000,1100,12000,9300
2019,1,101,HUM,50.585,SOUTH SCOTIA ROAD,1100,12000,9300,1100,12000,9100
2019,1,101,HUM,51.84,JCT. RTE. 283 NORTHWEST,1100,12000,9100,1300,12700,10300
2019,1,101,HUM,52.602,"RIO DELL, DAVIS STREET ",1300,12700,10300,1300,12800,11000
2019,1,101,HUM,53.379,"RIO DELL, SCENIC WAY ",1300,12800,11000,1600,17000,15500
2019,1,101,HUM,57.69,JCT. RTE. 36 EAST,1600,17000,14900,2000,22900,19700
2019,1,101,HUM,58.69,DRAKE HILL ROAD,2000,22900,19700,2000,22900,19700
2019,1,101,HUM,59.503,"FORTUNA, KENMAR ROAD ",2000,22900,19700,2300,24000,21500
2019,1,101,HUM,60.493,12TH STREET ,2300,24000,21500,2600,28000,24600
2019,1,101,HUM,61.531,FORTUNA OVERHEAD,2600,28000,24600,2600,29000,24700
2019,1,101,HUM,62.229,PALMER BOULEVARD ,2600,29000,24700,2500,28500,24400
2019,1,101,HUM,63.099,FINCH CREEK ROAD ,2500,28500,24400,2100,23100,20100
2019,1,101,HUM,64.29,JCT. RTE. 211,2100,23100,20100,2400,26000,23600
2019,1,101,HUM,65.947,LOLETA DRIVE,2400,26000,23600,2200,26000,23600
2019,1,101,HUM,68.207,HOOKTON ROAD ,2200,26000,23400,2200,24600,22700
2019,1,101,HUM,70.611,FIELDS LANDING OVERHEAD,2200,24600,22700,2900,27000,25300
2019,1,101,HUM,72.031,ORCHARD STREET ,2900,27000,25300,3000,28000,26200
2019,1,101,HUM,72.876,KING SALMON AVENUE ,3000,28000,26200,3000,30500,26800
2019,1,101,HUM,73.719,SPRUCE POINT ,3000,30500,26800,3500,36500,33100
2019,1,101,HUM,74.78,HERRICK AVENUE,3500,36500,33100,2800,32000,29600
2019,1,101,HUM,75.91,"EUREKA, MC CULLEN AVENUE",2700,30500,28700,2500,31000,27500
